MEMNAME;NAME;FORMAT;FORMATL;FORMATD;DATATYPE
SSR_FMSTC;SEQ_NUM;;9;0;Integer
SSR_FMSTC;SOR_ANN;;6;0;Integer
SSR_FMSTC;SOR_MOI;;4;0;Integer
SSR_FMSTC;TYP_ART;$;2;0;String
SSR_CSARR;APP_SUP;$;15;0;String
SSR_CSARR;CLAS_NBR_PAT_PS;;6;0;Integer
SSR_CSARR;COMP_SEM;$;15;0;String
SSR_CSARR;CSARR_COD;$;7;0;String
SSR_CSARR;ENT_DAT_DEL_UM;;4;0;Integer
SSR_CSARR;ETA_NUM;$;9;0;String
SSR_CSARR;EXT_DOC;$;15;0;String
SSR_CSARR;MOD_LIEU;$;15;0;String
SSR_CSARR;MOD_PAT_1;$;15;0;String
SSR_CSARR;MOD_PAT_2;$;15;0;String
SSR_CSARR;NBR_CSARR;;4;0;Integer
SSR_CSARR;NBR_INTERV;;4;0;Integer
SSR_CSARR;NBR_PAT_INTERV;;4;0;Integer
SSR_CSARR;RHA_NUM;$;7;0;String
SSR_CSARR;RHA_VER;$;7;0;String
SSR_CSARR;RHS_NUM;$;3;0;String
SSR_CSARR;TYP_INTERV;$;10;0;String
