MEMNAME;NAME;FORMAT;FORMATL;DATATYPE
ER_DTR_F;TRS_ACT_QSN;;11.0;Double
ER_DTR_F;TRS_ORD_NUM;;9.0;Double
ER_DTR_F;TRS_PRS_IDE;;18.0;Double
ER_DTR_F;TRS_TRS_MTF;;9.0;Double
ER_ETE_F;DCT_ORD_NUM;;14.0;Double
ER_ETE_F;DDP_COD;;9.0;Double
ER_ETE_F;ETB_EXE_FIN;$;13.0;String
ER_ETE_F;ETE_CAT_COD;;9.0;Double
ER_ETE_F;ETE_ETA_TRF;$;20.0;String
ER_ETE_F;ETE_GHS_NUM;;10.0;Double
ER_ETE_F;ETE_IND_TAA;;7.0;Double
ER_ETE_F;ETE_MCO_COE;;16.0;Double
ER_ETE_F;ETE_MCO_DDP;$;6.0;String
ER_ETE_F;ETE_NAT_FSJ;$;6.0;String
ER_ETE_F;ETE_STJ_COD;;8.0;Double
ER_ETE_F;ETE_TYP_COD;;8.0;Double
ER_ETE_F;FLX_DIS_DTD;DATETIME;25.0;Date
ER_ETE_F;FLX_EMT_NUM;;9.0;Double
ER_ETE_F;FLX_EMT_ORD;;9.0;Double
ER_ETE_F;FLX_EMT_TYP;;8.0;Double
ER_ETE_F;FLX_TRT_DTD;DATETIME;25.0;Date
ER_ETE_F;MDT_COD;;8.0;Double
ER_ETE_F;MFT_COD;;8.0;Double
ER_ETE_F;ORG_CLE_NEW;$;14.0;String
ER_ETE_F;ORG_CLE_NUM;$;14.0;String
ER_ETE_F;PRS_ORD_NUM;;10.0;Double
ER_ETE_F;PRS_PPU_SEC;;7.0;Double
ER_ETE_F;REM_TYP_AFF;;6.0;Double
ER_INV_F;DCT_ORD_NUM;;14.0;Double
ER_INV_F;FLX_DIS_DTD;DATETIME;25.0;Date
ER_INV_F;FLX_EMT_NUM;;9.0;Double
ER_INV_F;FLX_EMT_ORD;;9.0;Double
ER_INV_F;FLX_EMT_TYP;;8.0;Double
ER_INV_F;FLX_TRT_DTD;DATETIME;25.0;Date
ER_INV_F;INV_ATR_DTD;DATETIME;25.0;Date
ER_INV_F;INV_PEN_CAT;;8.0;Double
ER_INV_F;INV_PEN_ETA;;8.0;Double
ER_INV_F;ORG_CLE_NEW;$;14.0;String
ER_INV_F;ORG_CLE_NUM;$;14.0;String
ER_INV_F;PRS_ORD_NUM;;10.0;Double
ER_INV_F;REM_TYP_AFF;;6.0;Double
ER_LOT_F;DCT_ORD_NUM;;14.0;Double
ER_LOT_F;FLX_DIS_DTD;DATETIME;25.0;Date
ER_LOT_F;FLX_EMT_NUM;;9.0;Double
ER_LOT_F;FLX_EMT_ORD;;9.0;Double
ER_LOT_F;FLX_EMT_TYP;;8.0;Double
ER_LOT_F;FLX_TRT_DTD;DATETIME;25.0;Date
ER_LOT_F;LOT_ORD_NUM;;8.0;Double
ER_LOT_F;LOT_PHA_NUM;$;25.0;String
ER_LOT_F;LOT_PHA_QSN;;8.0;Double
ER_LOT_F;LOT_PHA_TOP;$;6.0;String
ER_LOT_F;LOT_SER_NUM;$;25.0;String
ER_LOT_F;ORG_CLE_NEW;$;14.0;String
ER_LOT_F;ORG_CLE_NUM;$;14.0;String
ER_LOT_F;PHA_ORD_NUM;;20.0;Double
ER_LOT_F;PRS_ORD_NUM;;10.0;Double
ER_LOT_F;REM_TYP_AFF;;6.0;Double
ER_PHA_F;DCT_ORD_NUM;;14.0;Double
ER_PHA_F;FLX_DIS_DTD;DATETIME;25.0;Date
ER_PHA_F;FLX_EMT_NUM;;9.0;Double
ER_PHA_F;FLX_EMT_ORD;;9.0;Double
ER_PHA_F;FLX_EMT_TYP;;8.0;Double
ER_PHA_F;FLX_TRT_DTD;DATETIME;25.0;Date
ER_PHA_F;ORG_CLE_NEW;$;14.0;String
ER_PHA_F;ORG_CLE_NUM;$;14.0;String
ER_PHA_F;PHA_ACT_PRU;;22.0;Double
ER_PHA_F;PHA_ACT_QSN;;9.0;Double
ER_PHA_F;PHA_CPA_PCP;$;8.0;String
ER_PHA_F;PHA_DEC_PRU;;16.0;Double
ER_PHA_F;PHA_DEC_QSU;;9.0;Double
ER_PHA_F;PHA_DEC_TOP;;6.0;Double
ER_PHA_F;PHA_IDE_CPL;;12.0;Double
ER_PHA_F;PHA_MOD_PRN;$;6.0;String
ER_PHA_F;PHA_ORD_NUM;;9.0;Double
ER_PHA_F;PHA_PRS_C13;;19.0;Double
ER_PHA_F;PHA_PRS_IDE;;13.0;Double
ER_PHA_F;PHA_SEQ_RNV;;8.0;Double
ER_PHA_F;PHA_SUB_MTF;;7.0;Double
ER_PHA_F;PRS_ORD_NUM;;10.0;Double
