MEMNAME;NAME;FORMAT;FORMATL;DATATYPE
HAD_STC;PAI_RAC_DT_CTL;$;6.0;String
HAD_STC;PAT_CMU;$;6.0;String
HAD_STC;PAT_CMU;$;6.0;String
HAD_STC;PAT_CMU_CTL;$;6.0;String
HAD_STC;PAT_CMU_CTL ;$;6.0;String
HAD_STC;PAYS_ASS_PAT;$;8.0;String
HAD_STC;PAYS_ASS_PAT_CTL;$;6.0;String
HAD_STC;PEC_SOI_URG;$;6.0;String
HAD_STC;PEC_SOI_URG_CTL;$;6.0;String
HAD_STC;RAC_MNT_PAT;;13.0;Double
HAD_STC;RAC_MNT_PAT_CTL;$;6.0;String
HAD_STC;REG_PEC_ASS;$;8.0;String
HAD_STC;REG_PEC_ASS_CTL;$;6.0;String
HAD_STC;REM_BAS_CTL;$;6.0;String
HAD_STC;REM_BAS_MNT;;15.0;Double
HAD_STC;REM_TAU;;10.0;Double
HAD_STC;REM_TAU_CTL;$;6.0;String
HAD_STC;RHAD_NUM;$;10.0;String
HAD_STC;RNG_BEN;$;6.0;String
HAD_STC;RNG_BEN_CTL;$;6.0;String
HAD_STC;RNG_NAI;$;6.0;String
HAD_STC;RNG_NAI_CTL;$;6.0;String
HAD_STC;SEJ_FAC_CTL;$;6.0;String
HAD_STC;TOP_ECL_FLX;$;6.0;String
HAD_STC;TOP_ECL_FLX_CTL;$;6.0;String
HAD_STC;TOP_TMF;$;6.0;String
HAD_STC;TOP_TMF_CTL;$;6.0;String
HAD_STC;TOT_MNT_AM;;15.0;Double
HAD_STC;TOT_MNT_AM_CTL;$;6.0;String
HAD_STC;TOT_MNT_AMC;;15.0;Double
HAD_STC;TOT_MNT_AMC_CTL;$;6.0;String
HAD_STC;TYP_CTR;$;7.0;String
HAD_STC;TYP_CTR_CTL;$;6.0;String
HAD_STC;VALID_FAC_AMC;$;6.0;String
HAD_STC;VALID_FAC_AMC_CTL;$;6.0;String
HAD_STC;VALID_FAC_AMO;$;6.0;String
HAD_STC;VALID_FAC_AMO_CTL;$;6.0;String
HAD_STC;VALID_FAC_RAC;$;6.0;String
HAD_STC;VALID_FAC_RAC_CTL;$;6.0;String
