MEMNAME;NAME;FORMAT;FORMATL;DATATYPE
RIP_FB;REM_BAS;;13.0;Double
RIP_FB;REM_TAU;;8.0;Double
RIP_FB;RIP_COE;;14.0;Double
RIP_FB;RIP_NUM;$;11.0;String
RIP_FB;SEJ_DUR;;9.0;Double
RIP_FB;SOR_ANN;$;9.0;String
RIP_FB;SOR_MOI;$;7.0;String
RIP_FB;TYP_ART;$;6.0;String
RIP_FC;ACT_ANN;$;9.0;String
RIP_FC;ACT_COD;$;10.0;String
RIP_FC;ACT_COE;;11.0;Double
RIP_FC;ACT_DNB;;7.0;Double
RIP_FC;ACT_MOI;$;7.0;String
RIP_FC;ACT_NBR;;7.0;Double
RIP_FC;AMC_MNR;;11.0;Double
RIP_FC;AMO_MNR;;12.0;Double
RIP_FC;DEL_DAT_ENT;;10.0;Double
RIP_FC;ETA_NUM_EPMSI;$;14.0;String
RIP_FC;ETA_NUM_TWO;$;14.0;String
RIP_FC;EXE_SOI_AMD;$;11.0;String
RIP_FC;EXE_SOI_DTD;DATETIME;13.0;Date
RIP_FC;EXO_TM;$;6.0;String
RIP_FC;FAC_NUM;$;8.0;String
RIP_FC;HON_MNT;;12.0;Double
RIP_FC;NOE_MNR;;13.0;Double
RIP_FC;NOE_OPE;$;8.0;String
RIP_FC;PRI_UNI;;12.0;Double
RIP_FC;PSH_DMT;$;8.0;String
RIP_FC;PSH_MDT;$;7.0;String
RIP_FC;REM_BAS;;12.0;Double
RIP_FC;REM_TAU;;8.0;Double
RIP_FC;RIP_NUM;$;11.0;String
RIP_FC;TYP_ART;$;6.0;String
RIP_FH;ACH_PRI;;12.0;Double
RIP_FH;COD_UCD;$;12.0;String
RIP_FH;COE_TAU;;10.0;Double
RIP_FH;DEL_DAT_ENT;;10.0;Double
RIP_FH;ENT_ANN;$;9.0;String
RIP_FH;ENT_MOI;$;7.0;String
RIP_FH;ETA_NUM_EPMSI;$;14.0;String
RIP_FH;ETA_NUM_TWO;$;14.0;String
RIP_FH;EXE_SOI_AMD;$;11.0;String
RIP_FH;EXE_SOI_DTD;DATETIME;13.0;Date
RIP_FH;FAC_NUM;$;8.0;String
RIP_FH;FAC_TOT;;12.0;Double
RIP_FH;MNT_UNI_ECA;;12.0;Double
RIP_FH;QUA_COD;;8.0;Double
RIP_FH;RIP_NUM;$;11.0;String
RIP_FH;TOT_MNT_ECA;;12.0;Double
RIP_FH;TYP_ART;$;6.0;String
RIP_FH;UCD_UCD_COD;$;18.0;String
RIP_FI;DEL_DAT_ENT;;10.0;Double
RIP_FI;ENT_ANN;$;9.0;String
RIP_FI;ENT_MOI ;$;7.0;String
RIP_FI;ETA_NUM_EPMSI;$;14.0;String
RIP_FI;ETA_NUM_TWO;$;14.0;String
RIP_FI;ETB_NUM;$;19.0;String
RIP_FI;EXE_SOI_AMD;$;11.0;String
RIP_FI;EXE_SOI_AMF;$;11.0;String
RIP_FI;EXE_SOI_DTD;DATETIME;13.0;Date
RIP_FI;EXE_SOI_DTF;DATETIME;13.0;Date
RIP_FI;FAC_NUM;$;8.0;String
RIP_FI;RIP_NUM;$;11.0;String
RIP_FI;SEJ_DUR ;;9.0;Double
RIP_FI;SEJ_FIN;$;6.0;String
RIP_FI;SOR_ANN ;$;9.0;String
RIP_FI;SOR_MOI ;$;7.0;String
RIP_FI;TYP_ART;$;6.0;String
RIP_FL;ACT_NBR;;7.0;Double
RIP_FL;ANN_MOI;$;11.0;String
RIP_FL;DEL_DAT_ENT;;10.0;Double
RIP_FL;ETA_NUM_EPMSI;$;14.0;String
RIP_FL;ETA_NUM_TWO;$;14.0;String
RIP_FL;EXE_SOI_AMD;$;11.0;String
RIP_FL;EXE_SOI_DTD;DATETIME;13.0;Date
RIP_FL;FAC_NUM;$;8.0;String
RIP_FL;NABM_COD;$;13.0;String
RIP_FL;PSH_DMT;$;8.0;String
RIP_FL;PSH_MDT;$;7.0;String
RIP_FL;RIP_NUM;$;11.0;String
RIP_FL;TYP_ART;$;6.0;String
RIP_FM;ACT_ANN;$;9.0;String
RIP_FM;ACT_DAT_COMP;$;6.0;String
RIP_FM;ACT_MOI;$;7.0;String
RIP_FM;ACV_ACT;$;6.0;String
RIP_FM;ANP_ACT;$;6.0;String
RIP_FM;CCAM_COD;$;18.0;String
RIP_FM;DEL_DAT_ENT;;10.0;Double
RIP_FM;DENT_NUM_1;$;7.0;String
RIP_FM;DENT_NUM_10;$;7.0;String
RIP_FM;DENT_NUM_11;$;7.0;String
RIP_FM;DENT_NUM_12;$;7.0;String
RIP_FM;DENT_NUM_13;$;7.0;String
RIP_FM;DENT_NUM_14;$;7.0;String
RIP_FM;DENT_NUM_15;$;7.0;String
RIP_FM;DENT_NUM_16;$;7.0;String
RIP_FM;DENT_NUM_2;$;7.0;String
RIP_FM;DENT_NUM_3;$;7.0;String
RIP_FM;DENT_NUM_4;$;7.0;String
RIP_FM;DENT_NUM_5;$;7.0;String
RIP_FM;DENT_NUM_6;$;7.0;String
RIP_FM;DENT_NUM_7;$;7.0;String
RIP_FM;DENT_NUM_8;$;7.0;String
RIP_FM;DENT_NUM_9;$;7.0;String
RIP_FM;DOC_ACT;$;6.0;String
RIP_FM;ETA_NUM_EPMSI;$;14.0;String
RIP_FM;ETA_NUM_TWO;$;14.0;String
RIP_FM;EXE_SOI_AMD;$;11.0;String
RIP_FM;EXE_SOI_DTD;DATETIME;13.0;Date
RIP_FM;FAC_NUM;$;8.0;String
RIP_FM;MOD_ACT1;$;6.0;String
RIP_FM;MOD_ACT2;$;6.0;String
RIP_FM;MOD_ACT3;$;6.0;String
RIP_FM;MOD_ACT4;$;6.0;String
RIP_FM;PHA_ACT;$;6.0;String
RIP_FM;PSH_DMT;$;8.0;String
RIP_FM;PSH_MDT;$;7.0;String
RIP_FM;REM_EXP_ACT;$;6.0;String
RIP_FM;RIP_NUM;$;11.0;String
RIP_FM;TYP_ART;$;6.0;String
RIP_FP;DEL_DAT_ENT;;10.0;Double
RIP_FP;ENT_ANN;$;9.0;String
RIP_FP;ENT_MOI;$;7.0;String
RIP_FP;ETA_NUM_EPMSI;$;14.0;String
RIP_FP;ETA_NUM_TWO;$;14.0;String
RIP_FP;FAC_MNT;;12.0;Double
RIP_FP;FAC_NUM;$;8.0;String
RIP_FP;LPP_COD;$;18.0;String
RIP_FP;LPP_PRI_UNI;;12.0;Double
RIP_FP;LPP_PU_DEV;;12.0;Double
RIP_FP;LPP_QUA;;7.0;Double
RIP_FP;MNT_UNI_ECA;;12.0;Double
RIP_FP;RIP_NUM;$;11.0;String
RIP_FP;TIP_PRS_IDE;;18.0;Double
RIP_FP;TOT_MNT_ECA;;12.0;Double
RIP_FP;TYP_ART;$;6.0;String
RIP_FP;EXE_SOI_AMD;$;11.0;String
RIP_FP;EXE_SOI_DTD;DATETIME;13.0;Date
RIP_R3A;ACT_LIB_IND;$;6.0;String
RIP_R3A;ACT_LIB_IND;$;6.0;String
RIP_R3A;ACT_LIEU;$;8.0;String
RIP_R3A;ACT_NAT;$;6.0;String
RIP_R3A;AGE_ANN;;8.0;Double
RIP_R3A;AGE_JOU;;8.0;Double
RIP_R3A;ANO_IND;$;6.0;String
RIP_R3A;BDI_COD;$;10.0;String
RIP_R3A;BDI_DEP;$;7.0;String
RIP_R3A;COD_POST;$;10.0;String
RIP_R3A;COD_SEX;$;6.0;String
RIP_R3A;DGN_PAL;$;11.0;String
RIP_R3A;ETA_NUM_EPMSI;$;14.0;String
RIP_R3A;ETA_NUM_TWO;$;14.0;String
RIP_R3A;ETB_SAN_AUTOR;$;6.0;String
RIP_R3A;EXE_SOI_AMD;$;11.0;String
RIP_R3A;EXE_SOI_DTD;DATETIME;13.0;Date
RIP_R3A;FOR_ACT;$;7.0;String
RIP_R3A;FOR_NUM;$;8.0;String
RIP_R3A;FOR_NUM_ORI;$;8.0;String
RIP_R3A;INT_NBR;;6.0;Double
RIP_R3A;IPP_IRR_CRY;$;21.0;String
RIP_R3A;MOD_SOI;$;6.0;String
RIP_R3A;NAT_PEC;$;7.0;String
RIP_R3A;NBR_DGN;;6.0;Double
RIP_R3A;ORD_NUM;$;13.0;String
RIP_R3A;POST_DEP;$;55.0;String
RIP_R3A;PRO_CAT;$;6.0;String
RIP_R3A;RAL_ACT_ANN;$;9.0;String
RIP_R3A;RAL_ACT_MOI;$;7.0;String
RIP_R3A;SEC_NUM;$;10.0;String
RIP_R3A;SEJ_IDT;$;10.0;String
RIP_R3AD;ASS_DGN;$;11.0;String
RIP_R3AD;ETA_NUM_EPMSI;$;14.0;String
RIP_R3AD;ETA_NUM_TWO;$;14.0;String
RIP_R3AD;IPP_IRR_CRY;$;21.0;String
RIP_R3AD;ORD_NUM;$;13.0;String
RIP_R3AD;SEJ_IDT;$;10.0;String
RIP_RSA;AGE_ANN;;8.0;Double
RIP_RSA;AGE_JOU;;8.0;Double
RIP_RSA;ANO_IND;$;6.0;String
RIP_RSA;BDI_COD;$;10.0;String
RIP_RSA;BDI_DEP;$;7.0;String
RIP_RSA;COD_POST;$;10.0;String
RIP_RSA;COD_SEX;$;6.0;String
RIP_RSA;DEL_DAT;;9.0;Double
RIP_RSA;DGN_PAL;$;11.0;String
RIP_RSA;ENT_DEL_DAT;$;6.0;String
RIP_RSA;ENT_MOD;$;6.0;String
RIP_RSA;ENT_PRV;$;6.0;String
RIP_RSA;ETA_NUM_EPMSI;$;14.0;String
RIP_RSA;ETA_NUM_TWO;$;14.0;String
RIP_RSA;ETB_SAN_AUTOR;$;6.0;String
RIP_RSA;FOR_ACT;$;7.0;String
RIP_RSA;FOR_NUM;$;8.0;String
RIP_RSA;FOR_NUM_ORI;$;8.0;String
RIP_RSA;IPP_IRR_CRY;$;21.0;String
RIP_RSA;MOD_SOI;$;6.0;String
RIP_RSA;NAT_PEC;$;7.0;String
RIP_RSA;NBR_CCAM;;55.0;Double
RIP_RSA;NBR_DGN;;7.0;Double
RIP_RSA;POST_DEP;$;55.0;String
RIP_RSA;PRE_DEM_JOU_NBJ;;8.0;Double
RIP_RSA;PRE_JOU_NBJ;;8.0;Double
RIP_RSA;RIP_NUM;$;11.0;String
RIP_RSA;SCO_DEP_ALI;$;6.0;String
RIP_RSA;SCO_DEP_COM;$;6.0;String
RIP_RSA;SCO_DEP_CON;$;6.0;String
RIP_RSA;SCO_DEP_CPT;$;6.0;String
RIP_RSA;SCO_DEP_DPL;$;6.0;String
RIP_RSA;SCO_DEP_HAB;$;6.0;String
RIP_RSA;SCO_DEP_REL;$;6.0;String
RIP_RSA;SEC_NUM;$;10.0;String
RIP_RSA;SEJ_IDT;$;10.0;String
RIP_RSA;SEJ_LEG;$;6.0;String
RIP_RSA;SEQ_COU_NBJ;;8.0;Double
RIP_RSA;SEQ_DER_IND;$;6.0;String
RIP_RSA;SEQ_FIN_ANN;$;9.0;String
RIP_RSA;SEQ_FIN_MOI;$;7.0;String
RIP_RSA;SEQ_IND;$;6.0;String
RIP_RSA;SEQ_PRE_IND;$;6.0;String
RIP_RSA;SEQ_SEQ_NUM;$;8.0;String
RIP_RSA;SOR_DES;$;6.0;String
RIP_RSA;SOR_MOD;$;6.0;String
RIP_RSA;THE_ISO_NBJ;;8.0;Double
RIP_RSA;THE_MS_IND;$;6.0;String
RIP_RSA;TYP_GEN_RSA;$;6.0;String
RIP_RSAD;ASS_DGN;$;11.0;String
RIP_RSAD;ETA_NUM_EPMSI;$;14.0;String
RIP_RSAD;ETA_NUM_TWO;$;14.0;String
RIP_RSAD;IPP_IRR_CRY;$;21.0;String
RIP_RSAD;RIP_NUM;$;11.0;String
RIP_RSAD;SEJ_IDT;$;10.0;String
RIP_RSAD;SEQ_SEQ_NUM;$;8.0;String
RIP_S;COD_SEX;$;6.0;String
RIP_S;ENT_MOD;$;6.0;String
RIP_S;ENT_PRV;$;6.0;String
RIP_S;ETA_NUM_EPMSI;$;14.0;String
RIP_S;ETA_NUM_TWO;$;14.0;String
RIP_S;FOR_NUM;$;8.0;String
RIP_S;HOS_TYP;$;6.0;String
RIP_S;RIP_NUM;$;11.0;String
RIP_S;SEJ_DUREE;;10.0;Double
RIP_S;SEJ_FINI;$;6.0;String
RIP_S;SEJ_NBJ;;11.0;Double
RIP_S;SEJ_NBJ_CPLT;$;10.0;String
RIP_S;SEJ_NBJ_PARTL;$;10.0;String
RIP_S;SOR_ANN;$;9.0;String
RIP_S;SOR_DES;$;6.0;String
RIP_S;SOR_MOD;$;6.0;String
RIP_S;SOR_MOI;$;7.0;String
RIP_S;TYP_GEN_RSA;$;6.0;String
RIP_STC;AME_DEB_FAC;$;11.0;String
RIP_STC;AME_FIN_FAC;$;11.0;String
RIP_STC;AME_PEC;$;13.0;String
RIP_STC;BEN_CMU;$;6.0;String
RIP_STC;BEN_CMU_CTL;$;6.0;String
RIP_STC;BEN_NIR_ANO_CTL;$;6.0;String
RIP_STC;CAI_GES;$;8.0;String
RIP_STC;CAI_GES_CTL;$;6.0;String
RIP_STC;CAI_NUM;$;8.0;String
RIP_STC;CAI_NUM_CTL;$;6.0;String
RIP_STC;CENT_GES;$;9.0;String
RIP_STC;CENT_GES_CTL;$;6.0;String
RIP_STC;COD_PEC_CTL;$;6.0;String
RIP_STC;CTR_TYP;$;7.0;String
RIP_STC;CTR_TYP_CTL;$;6.0;String
RIP_STC;DAT_DEB_FAC;DATETIME;13.0;Date
RIP_STC;DAT_DEB_FAC_CTL;$;6.0;String
RIP_STC;DAT_FIN_FAC;DATETIME;13.0;Date
RIP_STC;DAT_FIN_FAC_CTL;$;6.0;String
RIP_STC;DAT_HOS;$;13.0;String
RIP_STC;DAT_HOS_CTL;$;6.0;String
RIP_STC;DAT_PEC;$;13.0;String
RIP_STC;DAT_PEC_CTL;$;6.0;String
RIP_STC;ENT_NUM;$;14.0;String
RIP_STC;ENT_NUM_CTL;$;6.0;String
RIP_STC;ETA_NUM_CTL;$;6.0;String
RIP_STC;ETA_NUM_EPMSI;$;14.0;String
RIP_STC;ETA_NUM_TWO;$;14.0;String
RIP_STC;EXO_TM;$;6.0;String
RIP_STC;EXO_TM_CTL;$;6.0;String
RIP_STC;FAC_18E;$;6.0;String
RIP_STC;FAC_18E_CTL;$;6.0;String
RIP_STC;FAC_AMC_DT;$;13.0;String
RIP_STC;FAC_AMC_DT_CTL;$;6.0;String
RIP_STC;FAC_AMO_DT;$;13.0;String
RIP_STC;FAC_AMO_DT_CTL;$;6.0;String
RIP_STC;FAC_MNT_FJ;;17.0;Double
RIP_STC;FAC_MNT_FJ_CTL;$;6.0;String
RIP_STC;FAC_MNT_TM;;17.0;Double
RIP_STC;FAC_MNT_TM_CTL;$;6.0;String
RIP_STC;FAC_NBR_VEN;;9.0;Double
RIP_STC;FAC_RAC_DT;$;13.0;String
RIP_STC;FAC_RAC_DT_CTL;$;6.0;String
RIP_STC;FJ_COD_PEC;$;6.0;String
RIP_STC;GES_COD;$;7.0;String
RIP_STC;GES_COD_CTL;$;6.0;String
RIP_STC;MAJ_MNT_CTL;$;6.0;String
RIP_STC;MAJ_MNT_PS;;11.0;Double
RIP_STC;NAT_ASS;$;7.0;String
RIP_STC;NAT_ASS_CTL;$;6.0;String
RIP_STC;NAT_PJ_DT;$;6.0;String
RIP_STC;NAT_PJ_DT_CTL;$;6.0;String
RIP_STC;NBR_REJET_AMO;$;6.0;String
RIP_STC;NBR_REJET_AMO_CTL;$;6.0;String
RIP_STC;NBR_VEN_CTL;$;6.0;String
RIP_STC;NOE_RGM;$;7.0;String
RIP_STC;NOE_RGM_CTL;$;6.0;String
RIP_STC;NON_FAC_AM;$;6.0;String
RIP_STC;NON_FAC_AM_CTL;$;6.0;String
RIP_STC;NUM_DAT_AT_CTL;$;6.0;String
RIP_STC;ORG_CPL_NUM_CTL;$;6.0;String
RIP_STC;PA_COD;$;6.0;String
RIP_STC;PA_COD_CTL;$;6.0;String
RIP_STC;PAI_AMC_DT;$;13.0;String
RIP_STC;PAI_AMC_DT_CTL;$;6.0;String
RIP_STC;PAI_AMO_DT;$;13.0;String
RIP_STC;PAI_AMO_DT_CTL;$;6.0;String
RIP_STC;PAI_RAC_DT;$;13.0;String
RIP_STC;PAI_RAC_DT_CTL;$;6.0;String
RIP_STC;PAYS_ASS_PAT;$;8.0;String
RIP_STC;PAYS_ASS_PAT_CTL;$;6.0;String
RIP_STC;PEC_SOI_URG;$;6.0;String
RIP_STC;PEC_SOI_URG_CTL;$;6.0;String
RIP_STC;RAC_MNT_PAT;;13.0;Double
RIP_STC;RAC_MNT_PAT_CTL;$;6.0;String
RIP_STC;REG_PEC_ASS;$;8.0;String
RIP_STC;REG_PEC_ASS_CTL;$;6.0;String
RIP_STC;REM_BAS_CTL;$;6.0;String
RIP_STC;REM_BAS_MNT;;17.0;Double
RIP_STC;REM_TAU;;12.0;Double
RIP_STC;REM_TAU_CTL;$;6.0;String
RIP_STC;RIP_NUM;$;11.0;String
RIP_STC;RNG_BEN;$;8.0;String
RIP_STC;RNG_BEN_CTL;$;6.0;String
RIP_STC;RNG_NAI;$;6.0;String
RIP_STC;RNG_NAI_CTL;$;6.0;String
RIP_STC;SEJ_FAC_AM;$;6.0;String
RIP_STC;SEJ_FAC_CTL;$;6.0;String
RIP_STC;TOP_ECL_FLX;$;6.0;String
RIP_STC;TOP_ECL_FLX_CTL;$;6.0;String
RIP_STC;TOT_MNT_AM;;17.0;Double
RIP_STC;TOT_MNT_AM_CTL;$;6.0;String
RIP_STC;TOT_MNT_AMC;;17.0;Double
RIP_STC;TOT_MNT_AMC_CTL;$;6.0;String
RIP_STC;VALID_FAC_AMC;$;6.0;String
RIP_STC;VALID_FAC_AMC_CTL;$;6.0;String
RIP_STC;VALID_FAC_AMO;$;6.0;String
RIP_STC;VALID_FAC_AMO_CTL;$;6.0;String
RIP_STC;VALID_FAC_RAC;$;6.0;String
RIP_STC;VALID_FAC_RAC_CTL;$;6.0;String
RIP_SUP_TIE;ACT_COD;$;8.0;String
RIP_SUP_TIE;ANN_MOI;$;11.0;String
RIP_SUP_TIE;ETA_NUM;$;14.0;String
RIP_SUP_TIE;FIC_TYP;$;8.0;String
RIP_SUP_TIE;NBR_SEJ;$;15.0;String
RIP_TP;ACT_COD;$;6.0;String
RIP_TP;ANN;$;9.0;String
RIP_TP;ENT_DAT_DEL;;10.0;Double
RIP_TP;ETA_NUM_EPMSI;$;14.0;String
RIP_TP;FOR_ACT;$;7.0;String
RIP_TP;FOR_NUM;$;7.0;String
RIP_TP;MOI;$;7.0;String
RIP_TP;RIP_NUM;$;11.0;String
RIP_TP;SEQ_SEQ_NUM;$;8.0;String
RIP_TP;SEQ_VEN_NUM;$;8.0;String
RIP_TP;TYP_VEN;$;6.0;String
RIP_TP_CTL;ANN;$;9.0;String
RIP_TP_CTL;COD_ERR;$;10.0;String
RIP_TP_CTL;ETA_NUM_EPMSI;$;14.0;String
RIP_TP_CTL;ETA_NUM_TWO;$;14.0;String
RIP_TP_CTL;MOI;$;7.0;String
RIP_TP_CTL;RIP_NUM;$;11.0;String
RIP_TP_CTL;SEQ_SEQ_NUM;$;8.0;String
RIP_TP_CTL;SEQ_VEN_NUM;$;8.0;String
RIP_TRP;ACT_COD;$;8.0;String
RIP_TRP;ANN;$;9.0;String
RIP_TRP;CL_DISTANCE;;7.0;Double
RIP_TRP;ETA_NUM_EPMSI;$;14.0;String
RIP_TRP;EXE_SOI_DTD;DATETIME;13.0;Date
RIP_TRP;EXE_SOI_RET;$;6.0;String
RIP_TRP;FOR_NUM;$;7.0;String
RIP_TRP;MOI;$;7.0;String
RIP_TRP;RIP_NUM;$;11.0;String
RIP_TRP;SEQ_TRSP_NUM;$;8.0;String
RIP_TRPT_CTL;ANN;$;9.0;String
RIP_TRPT_CTL;COD_ERR;$;10.0;String
RIP_TRPT_CTL;ETA_NUM_EPMSI;$;14.0;String
RIP_TRPT_CTL;ETA_NUM_TWO;$;14.0;String
RIP_TRPT_CTL;MOI;$;7.0;String
RIP_TRPT_CTL;RIP_NUM;$;11.0;String
RIP_TRPT_CTL;SEQ_TRSP_NUM;$;9.0;String
