MEMNAME;NAME;FORMAT;FORMATL;DATATYPE
MCO_VALOACE;MNT_BR_FTN;;17.0;Double
MCO_VALOACE;MNT_BR_I04;$;55.0;String
MCO_VALOACE;MNT_BR_MED_EXT;$;55.0;String
MCO_VALOACE;MNT_BR_MOP;$;55.0;String
MCO_VALOACE;MNT_BR_NGAP;;17.0;Double
MCO_VALOACE;MNT_BR_PI;$;55.0;String
MCO_VALOACE;MNT_BR_SE;;17.0;Double
MCO_VALOACE;MNT_RAC;;17.0;Double
MCO_VALOACE;MNT_REMB;;17.0;Double
MCO_VALOACE;MNT_REMB_ATU;;17.0;Double
MCO_VALOACE;MNT_REMB_CCAM;;17.0;Double
MCO_VALOACE;MNT_REMB_DIA;;17.0;Double
MCO_VALOACE;MNT_REMB_DM_EXT;;17.0;Double
MCO_VALOACE;MNT_REMB_FFM;;17.0;Double
MCO_VALOACE;MNT_REMB_FTN;;17.0;Double
MCO_VALOACE;MNT_REMB_I04;$;55.0;String
MCO_VALOACE;MNT_REMB_MED_EXT;$;55.0;String
MCO_VALOACE;MNT_REMB_MOP;$;55.0;String
MCO_VALOACE;MNT_REMB_NGAP;;17.0;Double
MCO_VALOACE;MNT_REMB_PI;$;55.0;String
MCO_VALOACE;MNT_REMB_SE;;17.0;Double
MCO_VALOACE;MNT_VAL;;17.0;Double
MCO_VALOACE;MNT_VAL_ATU;;17.0;Double
MCO_VALOACE;MNT_VAL_CCAM;;17.0;Double
MCO_VALOACE;MNT_VAL_DIA;;17.0;Double
MCO_VALOACE;MNT_VAL_DM_EXT;;17.0;Double
MCO_VALOACE;MNT_VAL_FFM;;17.0;Double
MCO_VALOACE;MNT_VAL_FTN;;17.0;Double
MCO_VALOACE;MNT_VAL_I04;$;55.0;String
MCO_VALOACE;MNT_VAL_MED_EXT;$;55.0;String
MCO_VALOACE;MNT_VAL_MOP;$;55.0;String
MCO_VALOACE;MNT_VAL_NGAP;;17.0;Double
MCO_VALOACE;MNT_VAL_PI;$;55.0;String
MCO_VALOACE;MNT_VAL_SE;;17.0;Double
MCO_VALOACE;NBLIGNE;;25.0;Double
MCO_VALOACE;NON_SEJ_FAC_AM;$;6.0;String
MCO_VALOACE;PF18;$;6.0;String
MCO_VALOACE;SEJ_FAC_AM;$;6.0;String
MCO_VALOACE;SEQ_NUM;$;13.0;String
MCO_VALOACE;TOP_TMF;$;6.0;String
MCO_VALOACE;VALO;$;6.0;String
MCO_Z;ETA_NUM;$;14.0;String
MCO_Z;ETE_GHS_NUM;;8.0;Double
MCO_Z;GHS_SUP_COD;$;9.0;String
MCO_Z;NBR_SUP;;8.0;Double
MCO_Z;RSA_NUM;$;27.0;String
MCO_Z;RSS_NUM;$;17.0;String
