MEMNAME;NAME;FORMAT;FORMATL;DATATYPE
SSR_VALO;COEFSPE;;13.0;Double
SSR_VALO;COEFTRANS;;13.0;Double
SSR_VALO;DMA_AM;;13.0;Double
SSR_VALO;DMA_BR;;13.0;Double
SSR_VALO;DMA_BR_PRUD;;13.0;Double
SSR_VALO;ENT_MOD;$;6.0;String
SSR_VALO;ETA_NUM;$;14.0;String
SSR_VALO;EXB_NBJ;;13.0;Double
SSR_VALO;EXB_TOP;$;6.0;String
SSR_VALO;EXH_NBJ;;13.0;Double
SSR_VALO;FRACDMA;;13.0;Double
SSR_VALO;GMT_NUM;$;9.0;String
SSR_VALO;GRG_GME;$;11.0;String
SSR_VALO;MAJO_PEDIA;$;6.0;String
SSR_VALO;MNT_AM_RSF;;13.0;Double
SSR_VALO;NV_ATTENTE_DTS;$;6.0;String
SSR_VALO;NV_CHAIN;$;6.0;String
SSR_VALO;NV_CM90;$;6.0;String
SSR_VALO;NV_NONCLOS;$;6.0;String
SSR_VALO;NV_NONFACTAM;$;6.0;String
SSR_VALO;NV_PIE;$;6.0;String
SSR_VALO;NV_TXREMB_ABS;$;6.0;String
SSR_VALO;NV_VAR_ANO;$;6.0;String
SSR_VALO;PRE_JOU_NBR;;13.0;Double
SSR_VALO;RHA_NUM;$;12.0;String
SSR_VALO;RHS_NUM;$;8.0;String
SSR_VALO;SUI_TYP;$;6.0;String
SSR_VALO;TOP_SEJ_SUP30J;$;6.0;String
SSR_VALO;TXREMB;;13.0;Double
SSR_VALO;TYP_ETA_NUM;$;6.0;String
SSR_VALO;TYP_GEN_RHA;$;6.0;String
SSR_VALO;TYP_HOS;$;6.0;String
SSR_VALO;TYP_VALO;$;6.0;String
SSR_VALO;VAL_JOU_NBR;;13.0;Double
SSR_VALO;VALO;$;6.0;String
SSR_VALO;VER_CLAS;$;10.0;String
SSR_VALO;ZON_VAL_HC;$;6.0;String
